,sentiment,text
14780,-1.0,the nightmare continues
14781,-1.0,you guys are totally losing me ive been an aa fan for years but telling me reps are busy and hanging up on me is really bad
14782,0.0,i have an issue that requires a bit more than a tweet to explain do yall have an email
14783,-1.0,something is wrong with your phone system if you call someone and dont play the recorded flight notification is us643 late flight
14784,-1.0,every time i look at the flight status 30 more minutes is added to the delay how about some points for trouble
14785,-1.0,what am i paying you 275 for   fly the damn plane  not one announcement from the crew  let me know how you wanna refund me
14786,-1.0,oh i did all i received back was an email saying  delays happen uh huh
14787,-1.0,already planning my local boycott for washington dc area
14788,0.0,yes when i landed
14789,-1.0,after 3 cancelled flightlations and a delay causing me to miss connecting flight another night not being home thanks pathetic
14790,-1.0,ua7985 is a coshared flight w ana unable to check in 24 hrs prior
14791,0.0,flying back to denver tomorrow should i rebook
14792,0.0,shout out to cathy at the vegas airport checkin for hooking us up
14793,-1.0,wow your miles program is ripoffquick ticket fee 75 i hope you all end up on unemployment
14794,0.0,hi just dmd info
14795,1.0,hello southwestair im  happy to be flying with you this morning dalmdw 4053 looking forward to a comfortable fight
14796,0.0,any travel advisory coming for the carolinas  bad weather
14797,0.0,turkish airlines rebooked us a united flight on our second leg from fra gt iad is there any way to check if upgrades are available
14798,1.0,received awesome phone help from jim today helped me switch around flights booked with points
14799,1.0,karen with customer service was very helpful thank you for providing one bright spot in a frustrating situation
14800,-1.0,pullin some sh delaying flights again smh
14801,0.0,sent dm
14802,0.0,do you have any sort of live chat feature were in the uk right now and that call would cost us alot
14803,1.0,thanks a response is better than nothing at all ahem
14804,-1.0,ive been on hold for 55 mins about my cancelled flighted international flight am out of country so cant leave a call back  help
14805,-1.0,narrowly made standbylots of snags this trip
14806,-1.0,i am going to stop flying with you  delays everytime  this time due to paperwork
14807,-1.0,printer problems causing us to sit on the runway for 45 mins get it together
14808,-1.0,is a joke missed my connecting flight by 5 minutes last flight of the day and they dont hold it  5 minutes
14809,-1.0,im still waiting  this has been going on far too long is there someone i can speak to
14810,-1.0,this is ridiculous planebroken cant wait to board this one home 5 hours late flightr neverontime brutal paymytab
14811,-1.0,so why do you put this at the bottom of ur baggage report for fun jetblue  skytrax
14812,1.0,please help we really want to fly with you guessweflyingdelta
14813,0.0,yes houston intl bush
14814,0.0,with the exception of everything youve asked for heh
14815,0.0,no i need the corporate office number please as that is who is dealing with this for me its a 480 number
14816,-1.0,i left my ipad on my flight 1831 from erw to den i opened claim 442998 it has so many memories on it plz help get it back
14817,-1.0,hah best flight attendant response if you not happy getting screwed over you have other carriers   hahahah pathetic
14818,1.0,your beautiful frontend design is down right now but it was cool to still book my ticket bc all your backend was secure
14819,-1.0,its been almost 3 days and its still frozen thanks doll
14820,0.0,our fleets on fleek  noooooooooooooooooo
14821,1.0,oh its nothing my issue was already resolved and i am in the air
14822,-1.0,been holding for 1 hour and 10 minutes to rebook cancelled flightlationyou guys need more help
14823,-1.0,was on hd for 1hr and 3min at 300am since my flgt  from dca to msy was cancelled flightled still trying to get out on hold now 50minssss
14824,-1.0,if my flight is going to be cancelled flightled every week i might as well be in business class
14825,-1.0,wow 100 minutes on hold so far now phone is dying
14826,-1.0,this is nuts they said a flight was on the ground now its still in albany and they wont have a plane  someone is compensating me
14827,-1.0,seriously 24 hrs to get bags from iad intl arvls to carousel 2 for custs wcancelled flightled connects i understand irrops but ridiculous
14828,-1.0,why are the ticketing lines in las vegas so unorganized  mass craziness half of the ticketing stations unmanned
14829,-1.0,wanted to get my bag benefit but instead get 25 pricing on all three tickets when adding a card mp visa is only option
14830,1.0,thank you
14831,0.0,so how do we get me a person
14832,0.0,when will you have flights for october 2015 available
14833,-1.0,no response to dm or email yet  customer service
14834,-1.0,if it was simply a minor mechanical why would they say that
14835,0.0,iiiii need help with my flight schedule haha
14836,1.0,joanna did a wonderful job  thank her for me
14837,1.0,cant wait ill be the one who cant contain herself
14838,-1.0,airlines is the absolute worst they have no idea what they are doing neveragain unitedairlines
14839,1.0,southwest airline is the way to go
14840,-1.0,pay for my accommodations when you are the ones cancelled flightling it for no reason and i know your saying lying it cause of weather
14841,1.0,that doesnt look to fat to me it looks yummy
14842,0.0,do you know the reason flight 336 from dallas to midland was diverted to lubbock was suppose to be direct to midland
14843,-1.0,4 passengers after a 2 hour delayed flight left with no hotel at the end of the night  hou airport wtf
14844,-1.0,even tho the extra 5 lbs are still going on the plane just as a carry on where is the sense what do you say to fat people
14845,0.0,challenge accepted first 5 crew members to send pics in the chairs get free tickets to visit us wager isitsummeryet
14846,-1.0,no sato rebooked me just upset that my travel office had to fix this and you couldnt
14847,0.0,would love tix for velour showentered every contest and still havent won
14848,0.0,rt  our fleets on fleek
14849,-1.0,can we hold two seats for 1135 flight from phx to las 1856 as this delayed flight 556 is not going to arrive ontime
14850,-1.0,why do you charge so much moving from a full flight to an earlier flight with seats available  doesnt make sense to me
14851,1.0,boeing 777 star alliance short finals  27l on an amazing winters morning 777 avgeek
14852,-1.0,why so i can waste more of time on this airline to get an automated message disappointing as always
14853,1.0,thanks for the great customer service today
14854,0.0,i already landed but if you still care it was 1891 thanks for the help though do you k ow what caused the failure
14855,1.0,i wish i wouldve seen this 4 hours ago i wanted to see them tonight so bad crying
14856,-1.0,not anymore  finally was ticketed 5 min before takeoff  not sure why the confusion with a fullfare gsa ticket
14857,0.0,can you help me out with tickets to the vegas event i would be so stoked
14858,-1.0,who do i contact about my awful experience i had 21515 with  flight 713 bufclt
14859,-1.0,another week has passed and i hoped that i would have had a response by now
14860,1.0,i luv ur people and product 1 thing is y do u charge for herbal tea but not black tea im not a caffeine drinker
14861,-1.0,dont bother they dont pick up the phone worst customer service going
14862,-1.0,delayed another hour
14863,-1.0,3  hrs wout bags being returned to us after flight 2464 cancelled flightled maybe put a couple people on it
14864,0.0,airways corporation price target update  stafford daily
14865,0.0,salted or honey roasted i vote to bring back the salted peanuts i dread a year of the honey roasted
14866,-1.0,we need help changing a name on a company reservationwe tried calling customer relations but there is a busy signal
14867,0.0,aa gate supervisor emplid 600117 allowed flight aa67 to leave jfk to sj on 20feb15 wo 8 customers that made final boarding call
14868,1.0,kudos for adding passbook to your app i love it
14869,0.0,u dont have atlanta to san fransisco in 99 in the present sale like u had in the last saleim looking for 2 return tickets
14870,-1.0,please help trace my luggage which was put through without a name tag on 11 february 2014 at albuquerque airport
14871,-1.0,you cxed almost the entire east coast flights all other planes are taking off any traveling fine i need to get to nev asap
14872,-1.0,flight cancelled flightled 4 hrs at airport to book a new one for 95 just got two invoices for the flight each for approx 300 really
14873,-1.0,we understand air delays which are out of your control terrible telephone support apps and online access that do not work
14874,1.0,another great flight funflightattendants thanks for showing my dad wonderful customer service flt635 lax phx sundayfunday
14875,1.0,got it squared away someone picked up as soon as i tweeted should have tweeted sooner
14876,-1.0,you might be the only airline not offering waiverskeep up the good fight
14877,-1.0,they did not have any amp asked if i wanted tea how do you have teaampnot coffee im a gold on united amp coffee i nvr think 2x about
14878,-1.0,you are absolutely terrible at managing these delays been delayed and undelayed and delayed 6 times now 10 am office hours
14879,-1.0,i understand but everyone said different things and there was a flight out late flightr that night but only one of us got to take it
14880,-1.0,airport and 2 extra nights for hotels and not once have i heard of anything from your embarrassing airline saying that you will
14881,0.0,we have developers flying down tmrw morn w45 min layover there is an earlier flight to have 15hr layover can move them up
14882,0.0,im on flight 623 from dia to ontario tomorrow morning no access to the airport via taxi or shuttle what should i do
14883,-1.0,flight arrives 30 minutes early but then have we to wait for an hour for our bags
14884,0.0,finally got me home bnasnow
14885,1.0,done thank you for the quick response apparently faster than sitting on hold
14886,-1.0,no consistency denver agents say no standby with checked baggage citing faa your website policy says otherwise time2switch
14887,-1.0,on hold for 30 mins placed on hold then hung up on 2nd time in 2 days only looking for group rates bossju 512 to 519 10 people
14888,-1.0,do you know that your lost baggage portal  doesnt work on mobile its a 404
14889,-1.0,you are really trying me today
14890,-1.0,cant checkin online for 200 flight tmrw fr cancun undefined error amp 800 not workingfamily of 4 dont want cgroup help
14891,1.0,well i didntbut now i do d
14892,0.0,this looks like jfk  had a great pic of the oneworld jets lined up on the opposite side air berlin lan and aa
14893,-1.0,mr husain u shld protest as well when one of ur party member rehman malik delayed a pia flight for hours
14894,-1.0,we r rebooked got conflicting info abt baggage y no extra plane batteries on hand y no comped admirals club for 9 hr wait
14895,1.0,your team member at dca tamara r is her name was awesome you should have more employees like her
14896,1.0,please send me the linkemail to formally compliment irene in slc on some of the best customer service ever paxex
14897,1.0,total win happy 7th bday on intercom chocolate flight kisses and a chance to hand out snacksthank you
14898,-1.0,landed at 940pm and have been standing waiting for bags that were loaded plane sidewhy isnt the crew heretiredcustomer
14899,-1.0,flight delayed 3x and still not taking off on time amp greeting me at my seat yes its gum amp garbage
14900,0.0,jetblue sofly wish firststari seetonight
14901,-1.0,bad weather happens but not being able to get through to a reservations rep for over 6 hours is just crazy frustrated
14902,0.0,i hope so the plane does appear to be leaving a nearby terminal for our gate
14903,-1.0,ive been on hold with customer service for over an hour can you help
14904,-1.0,without notifying though   we dont like cancelled flightling flights kim but weather has not played nice with us
14905,-1.0,thx for responding i cant watch 2 mins of this film wout it cutting in and out 4 prolonged prds of time beyond frustrating
14906,-1.0,hello question how many balloons do you think it will take to life up one of your planes
14907,1.0,in flight wifi   wifi calling makes for the best combination who doesnt love texting 40000 feet in the air d
14908,0.0,can you equip a 737 with flamethrowers and a snow plow
14909,-1.0,pls stop sending texts every 15mins saying my flight is delayed another 15minsits been 3hrs i usually defend u but this is lame
14910,-1.0,1 hr wait so far for customer service yes bad weather but do air traffic controllers answer your phones
14911,-1.0,yes talked to them fll says is at central central says is at fll and here we go again im betting this will go 6 mths
14912,-1.0,it is too late flight for reflight booking problems now  it is morning already and i no longer need a hotel room
14913,1.0,youre welcome
14914,-1.0,were still stucked in the airport aadelay aa919
14915,-1.0,trying to add my dog on the flight but cant get through
14916,-1.0,im also a mosaic customer and fly jet blue alot
14917,0.0,just reading your boarding policy were a group of 8 travellers with kids ranging from 310 is it possible to sit together
14918,1.0,yes called your uk number on skypewell worth the 50  i recommend others do the same
14919,0.0,mobile boarding passes now available in ios passbook
14920,-1.0,i purchased a 49 upgrade on a flight 2 weeks ago and you gave it to someone else but i have not received a refund is this sop
14921,0.0,ftw  hope theyll sing us a song on our flight to phoenix today  terminal 2 humphrey
14922,-1.0,also your phone customer service is almost useless
14923,-1.0,i understand that but i should still be able to view my reservation online
14924,-1.0,monday evening
14925,-1.0,absolutely disgusting the way you treat your customers isnt there anyone actively monitoring your cust serve this is  unreal
14926,0.0,do you know what flight the pilots for 1581 are coming in on thanks
14927,-1.0,change your hold music going on hour 3 and im about to loose it
14928,-1.0,submitted customer care form jan 7th still no response a little longer then 7  10 business days
14929,-1.0,doesnt help if i have to fly on specific days
14930,-1.0,i booked a flight on my phone and then never got a confirmation email how would i go about getting that
14931,1.0,gave a credit for my late flight flight yesterday great service  thats a wow moment unexpected gesture
14932,-1.0,has once again earned a place as the worst airline in the business
14933,-1.0,all of these issues are not based on weather or things that are out of your control these  issues are based on negligence
14934,-1.0,americanairlines says most bags left in miami have been returned following mechanical glitch gtgt
14935,-1.0,its not cool that my flight was cancelled flightled after sitting on the plane for over an hour  notahappycustomer leavingtomm
14936,1.0,although it wasnt totally the answer i was looking for i appreciate the prompt response
14937,-1.0,3935 sitting on a freezing bus because nobody is in the plane what is up
14938,1.0,right on up up amp away
14939,1.0,twitter team you guys killed it for rescheduling me asap thank you
14940,-1.0,flight was too heavy so had to fly back to palm springs after being in the air for 30 mins
14941,-1.0,my flight from mco has been delayed amp scheduled to arrive after my connection departs what options do i have
14942,0.0,what happened to flight status map it was so cool
14943,0.0,now flight is book and i have to fly standby if they will allow me to check in before the flight takes off
14944,-1.0,why dont you deice while the plane sits there with no one in it for 2 hours  or we could just delay
14945,-1.0,ive tried to be understanding and let you handle the situation but i guess i was wrong about that
14946,-1.0,hopefully your crappy service improves as u become  angryairtravel winterstorm
14947,-1.0,ive been on hold to change a date on a ticket for over 3 hours can someone please assist me unacceptable
14948,-1.0,your website was down all day yesterday tried 3x put all info inampdidnt go thru today the flight i bought went up
14949,0.0,happy for sfo but hopefully youll add pdx soon  we added two new destinations fll and sfo from las vegas in the last year
14950,-1.0,said they would give us a refund 30 days late flightr no refund
14951,-1.0,your site is tripping im trying to check in and im getting the plain text version i am reluctant to enter any card info
14952,-1.0,4 hour hold times at the momentand counting disgrace
14953,-1.0,what is aa going to do to fix their utterly embarrassing customer service you wont even answer the dang phone
14954,1.0,thanks i chatted with a nice fella about it and he gave me the lowdown
14955,-1.0,give us some more clever advertising about bagsflyfree is that because badpolicy allows you to cheatcustomers
14956,-1.0,but by cancelled flighting my flight and pushing me to the next day id lose 150 hotel which was why i was trying to get a sameday flight
14957,-1.0,3 of 6 first seats open on ua5097 no upgrades processed gate agents  said their too busy not cool
14958,-1.0,connection at ord was on the exact same plane again checked carryon was apparently taken off amp left in chicago pretty ridiculous
14959,1.0,glad you like it feel free to steal it
14960,0.0,its available online i just cant figure out how to do it to guarantee same flight
14961,0.0,any deals to orlando in aprilmay
14962,0.0,i need some help my record locator is bringing up two different flights in your system one op by aa amp one from us airways
14963,1.0,its really the small thingsthe detailsthat make an excellent experience or a really irritating one
14964,1.0,you are the best airways follow me please
14965,-1.0,is the worst i have to postpone my trip and they cant accommodate guests like  neveragain
14966,0.0,thanks for the info i already knew
14967,0.0,okay thank you  also i did get a tweet earlier about 15 hrs ago saying i won amp should send a dm but then it was deleted
14968,-1.0,travelling from pwm to atl on sunday that flight got cancelled flightled and my new flight is cancelled flightled and got disconnected when reflight booking problems
14969,-1.0,i had an advantage  and you deactivated it i dont think you should deactivate a customers acct without their knowledge help
14970,0.0,or watch some of the best student films in the country at 35000 feet cmfat35000feet
14971,0.0,lax sunrise ual212 laxjfk
14972,0.0,on all your flights
14973,-1.0,we on on the flight from phf to clt at the terminal but cant get off plane yet need to get on iah flight
14974,-1.0,ruined our honeymoon by causing us to miss our international flight and now we are stranded
14975,1.0,no worries  after everyone boarded the cushions were brought in took a while but they made it here
14976,-1.0,im concerned that you will cancelled flight my flight out of bna tomorrow am should i be
14977,1.0,exicted to be flying with yall soon
14978,1.0,we made it safe and sound thank you for the safe travels
14979,1.0,it was customer service like i have never seen before  kudos to your organization
14980,0.0,i heard youre planning on letting people fly in the overhead compartments why would you do that
14981,-1.0,beyond frustrated with no call back from auto hold or whatever you call it entered my number at 1130 cst still no call 226
14982,-1.0,we already spoke to someone several times about the matter and no one is sympathetic or will fly us home early complimentary
14983,-1.0,us airways website so you double charge people when they book flights now apparently you have but ive never been booked twice
14984,1.0,thanks for the champagne  aa153 ordnrt to celebrate my tokyomarathon2015 finish
14985,-1.0,lost my cats missed their flights kept them crated 30 hrs for a  wouldbe 5 hr trip youll never touch my pets again
14986,-1.0,is there something wrong with the website no matter what flight i select it says its no longer available
14987,-1.0,terminal e in miami is still the worst most smelly airport ever thanks for nothing
14988,-1.0,she hung up before i can get name she took no accountability for keeping me on hold 20min next rep was not able to track name
14989,-1.0,no your service here pretty much ruined my day but thanks for the weak attempt
14990,-1.0,uh  i booked it through the ua website why the price change
14991,1.0,got it covered thanks
14992,1.0,yall the real mvp with these prices
14993,1.0,just sent thanks
14994,-1.0,help  i need to speak to a live agent before i lose my online reservation being held
14995,-1.0,were sitting in ua1088 getting delayed because the operations cant find captain ridiculous united
14996,-1.0,very frustrated saw seats avail online for pref alt flight unable to book online lost those seats during gt2 hr phone hold
14997,0.0,flight 152 n559jb heres looking at blue kid departs  enroute to
14998,-1.0,weve been on the runway for over an hour now the water pressure is low and taxiing back for maintenance 1572
14999,-1.0,already missed connection ua 495
15000,-1.0,wheres my dm wheres my voucher whos paying my 70 cab and my 50 car back to jfk tomorrow
15001,-1.0,i responded your info different than your customer service line
15002,-1.0,im pretty sure ive got shin splits from sprinting through iah only to watch my plane pull away from the jet way
15003,-1.0,lol at your estimated departure time plane hasnt even started boarding yet you cant even get your delays right
15004,-1.0,on hold for 123 all because they wont let me use a companion voucher online
15005,0.0,ill be calling tomorrow
15006,1.0,looks like our bag has been rescued thanks
15007,1.0,nope all set thx for checking
15008,0.0,i flew on a flight about 3 months ago me and my girlfriend got away with having sex in a restroom is it allowed now
15009,1.0,yall are better then
15010,-1.0,i love you guys amp im gonna let you finish but ive been on hold for 1 hour trying to book a flight w my voucher
15011,-1.0,ahhhh your silence is golden now  this tops it all  anyone get fired
15012,-1.0,thanks for the response  flight time has passed  rebooked now
15013,-1.0,the sign in screen had major mobile issues the responsive design wasnt working properly my nexus 5
15014,-1.0,wtf my flight was delayed and then i go to board and my boarding pass has disappeared from the southwest app
15015,-1.0,thx for responding i cant watch 2 mins of this film wout it cutting in and out 4 prolonged prds of time beyond frustrating
15016,-1.0,every time i check a bag with your airline im confident i will be wearing the same clothes for 3 days  please prove me wrong
15017,-1.0,really needs to get its act together really disappointed in our change of flight delayed flights etc
15018,-1.0,lied to my face at the gate about upgrades thanks badservice unitedsucks
15019,0.0,all set figured it out at the baggage office
15020,-1.0,flight2031 the flight to hell
15021,0.0,better travel photosmy kindle ebook easy tips guide
15022,1.0,its a wonderful thing
15023,-1.0,there from my first interaction with your people this morning after bad weather sorry but i wont be flying with you again
15024,0.0,message me if you want to issue a refund so someone else can use my seats tomorrow am flightcancelled flighted custservicehasnonumber
15025,-1.0,you fucking suck
15026,-1.0,i appreciate the response but the constant changing of the flight time is frustrating to say the least toughtomakeplans
15027,-1.0,my friends are stranded at kphl and the representatives there wont even give them food vouchersany help please
15028,0.0,there is nothing on my usair cc at this point but the email stated i would be charged  thanks for the reply
15029,-1.0,no one answers phone delayedcancelled flightled flights rude employees you only get im sorry we apologize blah blah blah bad
15030,1.0,we think its a treat to have you onboard enjoy your flight
15031,1.0,happy anniversary its hard to believe youre 15 youre so young
15032,0.0,do you guys have another flight for today that you can book me on from laguardia to louisville ky
15033,1.0,ooh good one speaking of miamore  just know that iadore  loving lovesongfriday
15034,-1.0,what is your phone number i cant find who to call about a flight reservation
15035,1.0,hahaha  you guys are amazing i love you guys
15036,-1.0,my flight to san angelo via dallas from orlando cancelled flighted help on hold and disconnect
15037,0.0,oh i will aa on speed dial
15038,0.0,what is the status on flight122 stlaus
15039,-1.0,i f hate you
15040,-1.0,489 flight 589 is departing before we even board
15041,0.0,i have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk can i get on list at ctg
15042,0.0,depends on the terminal what the best option arrive c depart a breakfast burrito is what im craving any update on 1119
15043,1.0,thank you so much its been a very stressful day
15044,1.0,exceptional customer service from aa  my misplaced item was waiting for me at checkin followed by a smooth flight thank you
15045,-1.0,can someone contact me about my awful experience with american airlines this weekend
15046,-1.0,my flight 6000 scheduled for 1pm departure still says on time but no plane at gate any update on how long of a delay
15047,1.0,worked w tiffany h at cust service desk in charlotte and she was helpful and patient still stuck but she was great
15048,1.0,thank you
15049,-1.0,you are by far the worst airline 4 plane delays on 1 round trip flight how is that possible
15050,-1.0,fix the engine of flight aa3031so i dont spend all night in your airport so i can fly home tomorrow
15051,-1.0,it has now been 16 days since i applied for my compensationy have i had no correspondence
15052,-1.0,looks like a long trip from cancun to philly 9 hours late flight seriously
15053,-1.0,sucks passengers leaving the plane to make room luggage checking luggage and getting back on delayed flights to same city
15054,-1.0,have you heard about the debacle at dca what is happening with our new orleans flight wewanttoknow
15055,-1.0,flight 654 sitting at jfk with delays for 312 hrs no employees to load bags terrible
15056,-1.0,how does it get cancelled flightled 10 hours before take off
15057,-1.0,now down to only one agent helping a stagnant line of almost 100 customers super
15058,-1.0,that link is not helpful as it does not put me in touch with management
15059,-1.0,been on hold  for 2 12 hrs cant get 2 airport 4 flight icy country backroads help pls can a human answer bna
15060,1.0,on time today and from phl nice work thereisafirstforeverything
15061,-1.0,im a trying  but im tired and getting grumpy
15062,0.0,i did
15063,-1.0,3611 was supposed to depart at 510pm central  about ready to close the door at 734pm central
15064,0.0,flightgotta make this connector
15065,1.0,ah no the staff was perfect this morning at jfk more sleep for me
15066,0.0,hi there any rough idea of when january 2016 flights will be made available
15067,1.0,sounds like a date
15068,-1.0,i waited on hold for two hours only to have my call really unreliable
15069,-1.0,that what i hoped  contacted them 3 wks ago about this but they have not responded and still issued in us funds frustrated
15070,1.0,thank you aa this is how i always start my vacations
15071,-1.0,is really getting on my nerves   nothappy
15072,-1.0,a plane took our gate and now were just waiting in a lot at dia
15073,-1.0,what idiot designed your seats armrest tv remote amp resting elbows dont mix seatmate keeps changing channels amp blasting volume
15074,0.0,lets see of we can do this today hoping for an ontime dept dullestostatecollege runningonthreehoursofsleep delayedovernight
15075,-1.0,is not a company that values its customer amp after reading tweets to them im not the only one who feels that way lostmybusiness
15076,0.0,how do i redeem my pass to the admirals club i have 1 free visit with my barclay card membership and can i bring a companion
15077,0.0,if i was rebooked do i have to pick up my luggage
15078,-1.0,can flight 415 get the paperwork inputted we should have taken off an hour  sittingontheplane hungry
15079,-1.0,is this a joke my return flight is delayed too 3 in a row new record from you guys
15080,0.0,really sprint i thought you guys were kewl 00
15081,-1.0,flight 3336  why do multiple tracking sites have more up to date info than swas app and website
15082,-1.0,need to change div miles ticket after travel started due to weather advisory told not possible unless flight cancelled flightled anyhelp
15083,0.0,thanks i only loose em at airports1st time we found it i think  needs to make flexes that stay on when carrying bags
15084,-1.0,sure is whats more frustrating is being stranded at the airport with our fate in your hands
15085,-1.0,truly been the worst experience this weekend delayed rerouted 3x now not boarding a 715 flight and says flight is on time
15086,0.0,i need to cancelled flight a flight i booked earlier tonight are you able to do it over twitter
15087,1.0,thanks
15088,-1.0,sitting at the gate on flight 719 for an hour due to computers being down what backup plan is in place for this
15089,-1.0,sent looking for that functionality in your app though should be a one click action
15090,0.0,it was 3387 but we helped you with the weight issue took your vouchers and hopped on a  flight instead winwin
15091,-1.0,i hope youre happy you have officially become the next  profitbeforepeople imo you will be bankrupt by 2020
15092,0.0,17mph winds and would do anything to be in florida right now help a sister out
15093,-1.0,by the time i finally get to dallas i could have driven with less frustration and cheaper
15094,-1.0,big surprise flight 2330 is delayed hopefully not for 6 hours like our flight here  thanks again for a sleepless night
15095,-1.0,from the air another missed cnxn 2day atc went on strike in belize this am now family amp i miss cnxn in ewr please see my dms
15096,0.0,thank you for the apology
15097,0.0,im sure all these birds will be in warmer weather soon
15098,-1.0,how do i get my account number if your website says email is unavailable
15099,-1.0,so far ive gotten six different answers
15100,-1.0,done it process initiated saturday morning  cant get info with website issues amp inadequate phone coverage  how 2 get update
15101,-1.0,thanks just was able to do it on the app myself still not customer service to be seen in yyz
15102,1.0,holy high speed internet batman  speeds at united club at iad are insanely fast  thanks
15103,-1.0,i would be on my way but   wether has delayed yet again love the charlotte ice storm  good luck with mad customers
15104,-1.0,hard to tell but was told wifi only worked for one side of the plane
15105,-1.0,i need to rebook and i cannot get an agent can you help
15106,1.0,had an amazing experience with your staff at dia last night i was blown away by their hospitality with my wife on crutches
15107,-1.0,thx for the note flight was cancelled flightled and today is all booked so had to go with another carrier
15108,0.0,i send you an urgent message via eservice  bg0kwm   narayanan please respond asap also no local united tel   kul
15109,1.0,has unrivalled access to california with flights to the us from 7 uk airports with nonstop or onestop connections yearround
15110,-1.0,i appreciate that you actually monitor twitter so please  pass along my feedback ive tried calling about 15 times in 4 days
15111,-1.0,is there anyone answering phones today listening to same damn messages for 110 minutes
15112,-1.0,overloads small plane with extra baggage and then has to take them off poor execution 4435 75 minute delay
15113,1.0,oh no worries just have never seen that before until today i meanit is a great card
15114,-1.0,1 hour and counting on hold  why
15115,1.0,we hope you enjoy the winterweather and brought your warm coat and gloves maria yup new beanie
15116,-1.0,i did they told me it was a 40 min wait amp theyd call back its already been 45 min horrible
15117,-1.0,20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable
15118,0.0,its for me i spoke with a rep on the phone who suggested i voice a concern via email us on your site i did a few moments ago
15119,0.0,i understand that and when im attempting to change the information so they are identical it tells me to call a
15120,-1.0,reflight booking problems would not have made me reach on time for my meeting also didnt wanna take a chance booked myself on  instead
15121,-1.0,usairways lost a passenger today for not upholding their promise of excellent customer service
15122,0.0,i would love to go to the destinationdragons  show tomorrow in utah at  ive been trying so hard
15123,-1.0,listen learn amp do this remove your pqd requirement it is insulting ha
15124,1.0,thanks for more timely updates
15125,0.0,yessir rt   good morning rob were showing the flight to sunny mexico just pushed off the gate
15126,-1.0,appreciate what youve done on your end to make this right but still unhappy with initial incident will be calling
15127,-1.0,i didnt miss my flight  american airlines gave my ticket as well as 6 other passengers tickets away not my fault
15128,-1.0,thanks for overflight booking problems first class and automatically downgrading my upgrade 3 min before boarding ffstatusdontmatter thenewaa
15129,0.0,rt  new airline expected to make its way to mem
15130,1.0,this is such a great deal already thinking about my 2nd trip to  amp i havent even gone on my 1st trip yet p
15131,-1.0,22  you dont really care about our comfort you care about profitability thats fine just own up to it unfriendlyskies
15132,1.0,thanks 436 only a minor delay so not a big deal appreciate the concern though boarding now you do have amazing service
15133,0.0,bet these birds wish theyd flown south for the winter  lol
15134,0.0,no as channel this year
15135,-1.0,sitting on tarmac in pit for 30 min no announcement just sitting
15136,-1.0,trying to book a flight with you guys and your website wont let me about to lose my business
15137,0.0,using jetblue miles
15138,-1.0,why cancelled flight flight vx413 one sec its delayed on my to airport the next its cancelled flightledgonna email or call me to reschedule
15139,0.0,i urgently need two receipts sent but cs is closed can you help
15140,1.0,thanks to lea in the chicago office for her help in switching our cancelled flighted flights
15141,1.0,here you go your napkins pretty much say it all
15142,-1.0,is officially the worst most delayed and least helpful airline i have ever had the misfortune of flying on
15143,-1.0,i was denied getting on the plane wo getting the chance to prove it fits im not a rookie read my bio
15144,-1.0,yeah bruh its bool yall niggaz just need to hire some more workers or something cause next time imma be forced ta disrespect
15145,0.0,you set a schedule try and keep it  aaalwayslate flight
15146,-1.0,use the app you say
15147,-1.0,youre really going to let  and  get the best of you
15148,-1.0,the kind gentleman at the gate tells me to go left to get my hotel voucher at the ticket gate took about 20min to get there
15149,0.0,i cant pay 30 bucks xd
15150,0.0,not here yet but i plan on it if you could have them fly low and slow right in front of me that would be great
15151,0.0,with snowice forecast dfw tu pmwe am what is change policy on reservations we hold wed morning any leeway
15152,-1.0,they absolutely guaranteed us we would sit with our kids your terms response is insulting  jetblue
15153,0.0,please see dm
15154,-1.0,nothing was available male flight crew was not nicedismissive big guy was standby and probably didnt even pay for choice
15155,1.0,nice work on the update
15156,0.0,works with google chrome but not internet explorer
15157,-1.0,its not allowing me to book available seats
15158,-1.0,your aa3465 staff are refusing to allow a woman to board she was here at 8 for 816 departure sign still now boarding
15159,1.0,i just think its weird to have mileage as 666
15160,0.0,the plane
15161,-1.0,la always has traffic but this is insane i cant be the only one with this issue on flight 1625
15162,-1.0,ua 746 pacific rim and date night cut out not constantly or randomly but one spot repeatably
15163,0.0,i had booked online but unable to cancelled flight online but finally got thru
15164,-1.0,no thanks  as i said being denied miles that expired one week ago was the last drop for me plan to avoid aa as possible
15165,-1.0,thanks but they told him he couldnt a few hours ago then my plane left  after i tried to do it stuck waiting for hours now
15166,1.0,thank you there was one here a few months ago but none now weird you dont have a club in one of the busiest airports in the us
15167,-1.0,you called back just to put me on hold its midnight literally just want to know how im getting home and im getting no help
15168,-1.0,yes i know the industry procedure on baggage thanks for helping  what about the impossible connection that started this
15169,-1.0,whats the point of asking for details about a servicedog when you book if your flight crew doesnt read them continued
15170,1.0,luv ya too  i will sing a song for yall when i finally get on that plane back to nashville lovesouthwestair
15171,1.0,but of course  bestdressed bluecarpet
15172,-1.0,stuck on the runway again delayed on wednesday not a good way to take care of your loyal customers
15173,-1.0,i have 2d and 3d embossed badges and patches superior to the ones you are currently using
15174,0.0,hi im trying to find a flight to the middle east
